韻	字	簡化字	推導音	校正音	罕用標記	註
au	㫏		yau3			
au	㬓		piau4			
au	㿷		cau4			
au	䁘		yau3			
au	䓮		mau3			
au	䴠		au3			
au	儌		jau3			
au	劋		ziau3			
au	嘹		liau4			
au	噍		ziau4			
au	墺		au4			
au	嫽		liau3			
au	嫽		liau4			
au	嬈	娆	rhau3			
au	嬈	娆	niau3			
au	嬈	娆	xau4			
au	嬌	娇	jau3			
au	導	导	dau4			
au	嶠	峤	jau4			
au	廟	庙	miau4			
au	憭		liau3			
au	懊		au3			
au	懊		au4			
au	撓	挠	nau3			
au	撟	挢	kau3			
au	撟	挢	jau3			
au	撩		liau3			
au	撬		qau4			
au	暭		hau4			
au	標	标	biau3			
au	潐		ziau4			
au	潦		lau3			
au	潦		lau4			
au	潲		shau3			
au	潲		shau4			
au	澆	浇	yau4			
au	澇	涝	lau3			
au	澇	涝	lau4			
au	澳		au4			
au	熮		liau4			
au	獟		yau4			
au	獠		lau3			
au	獠		zhau3			
au	璅		zau3			
au	皛		xau4			
au	稻		dau4			
au	稾		gau3			
au	稾		kau4			
au	稿		gau3			
au	窱		tiau3			
au	窱		tiau4			
au	箹		yau4			
au	篍		ciau4			
au	篎		miau3			
au	篎		miau4			
au	糔		sau3			
au	緥		bau3			
au	緲	缈	miau3			
au	膘		biau4			
au	膘		piau3			
au	膘		ziau3			
au	膠	胶	jau4			
au	蝹		au3			
au	調	调	diau4			
au	趠		chau4			
au	趡		ziau4			
au	踔		chau4			
au	遶		rhau3			
au	鄵		cau4			
au	靠		kau4			
au	頫	俯	tiau4			
au	鬧	闹	nau4			
au	鴇	鸨	bau3			
au	麃		piau3			
au	麨		chau3			
au	樂	乐	yau4			
au	暴		bau4			
au	㙱		hau4			
au	㷹		zhau4			
au	䔄		yau4			
au	䫉		mau4			
au	䲽		diau3			
au	䲾		qau3			
au	䶂		bau4			
au	儔	俦	dau4			
au	嘯	啸	siau4			
au	噪		sau4			
au	噭		jau4			
au	徼		jau4			
au	懆		cau3			
au	懆		cau4			
au	撽		qau4			
au	操		cau4			
au	敽		jau3			
au	曉	晓	xau3			
au	橈	桡	nau4			
au	橑		lau3			
au	橯		lau4			
au	澡		zau3			
au	激		jau4			
au	燒	烧	shau4			
au	燠		au3			
au	燠		au4			
au	獥		jau4			
au	璙		liau3			
au	璙		liau4			
au	瘹		diau4			
au	瞟		piau3			
au	窵		diau3			
au	窵		diau4			
au	篠	筱	siau3			
au	糙		cau4			
au	縐	绉	chau4			
au	縞	缟	gau3			
au	縞	缟	gau4			
au	罺		chau4			
au	膫		liau4			
au	膮		xau3			
au	薃		hau4			
au	薧		kau3			
au	薧		kau4			
au	虣		bau4			
au	衟		dau4			
au	褭		niau3			
au	褾		biau3			
au	謏		siau3			
au	賲		bau3			
au	鋽		tiau4			
au	鞘		siau4			
au	韒		siau4			
au	駣		dau4			
au	駣		zhau4			
au	鮑	鲍	bau4			
au	鴢		yau3			
au	燎		liau3			
au	燎		liau4			
au	䃤		siau3			
au	䏇		piau4			
au	䔠		shau3			
au	壔		dau3			
au	嬥		diau4			
au	嬲		niau3			
au	幬	帱	dau4			
au	懤		dau3			
au	擣	捣	dau3			
au	歗		siau4			
au	澩	泶	xau4			
au	濯		zhau4			
au	熽		siau4			
au	燥		sau3			
au	璪		zau3			
au	璬		jau3			
au	癄		zhau4			
au	癄		ziau4			
au	癆	痨	lau4			
au	皢		xau3			
au	瞭	了	liau3			
au	矯	矫	jau3			
au	磽	硗	qau3			
au	磽	硗	yau4			
au	篻		piau3			
au	縹	缥	piau3			
au	繅	缫	zau3			
au	繆	缪	miau4			
au	翲		piau4			
au	薻		zau3			
au	藃		hau4			
au	藋		diau4			
au	藐		miau3			
au	襖	袄	au3			
au	謅	诌	chau3			
au	謟		tau4			
au	謷		au4			
au	蹈		dau4			
au	闄		yau3			
au	髾		shau3			
au	鮡		zhau4			
au	鵃		diau3			
au	療	疗	liau4			
au	㒟		niau3			
au	㿋		sau4			
au	䆃		dau4			
au	䐹		siau4			
au	䔸		biau3			
au	䯠		au3			
au	擾	扰	rhau3			
au	曜		yau4			
au	檮		dau3			
au	櫂	棹	zhau4			
au	瀑		bau4			
au	燺		kau3			
au	燾	焘	dau4			
au	燿	耀	yau4			
au	皦		jau3			
au	礉		qau4			
au	禱	祷	dau3			
au	禱	祷	dau4			
au	竅	窍	qau4			
au	繚	缭	liau3			
au	繞	绕	rhau3			
au	繞	绕	rhau4			
au	翹	翘	jau4			
au	耮		lau4			
au	艞		yau4			
au	藨		biau4			
au	藳		gau3			
au	蟜		jau3			
au	謬	谬	miau4			
au	醥		piau3			
au	鎬	镐	hau4			
au	鏊		au4			
au	㜵		niau3			
au	㵿		xau4			
au	㿒		dau3			
au	䀊		jau3			
au	䀊		xau4			
au	䐿		au3			
au	䐿		au4			
au	䕅		sau3			
au	䚩		jau3			
au	䝤		lau3			
au	䝤		zhau3			
au	曝		bau4			
au	爆		bau4			
au	犥		piau3			
au	矅		yau4			
au	繰	缲	zau3			
au	繳	缴	jau3			
au	藻		zau3			
au	譑		jau3			
au	譑		qau4			
au	趬		qau4			
au	趭		yau4			
au	蹻		jau3			
au	轎	轿	jau4			
au	轑		lau3			
au	醮		ziau4			
au	镽		liau3			
au	韜	韬	tau4			
au	騕		yau3			
au	騲		cau3			
au	鵫		zhau4			
au	䊭		dau4			
au	䌦		dau4			
au	䜒		au4			
au	䫨		au4			
au	䯪		kau3			
au	䯪		kau4			
au	孂		jau3			
au	寶	宝	bau3			
au	斅		xau4			
au	爒		liau3			
au	皫		piau3			
au	翿		dau4			
au	耀		yau4			
au	覺	觉	jau4			
au	譟	噪	sau4			
au	譥		jau4			
au	趮		zau4			
au	躁		zau4			
au	鐐	镣	liau4			
au	顠		biau4			
au	顠		piau3			
au	饒	饶	rhau4			
au	驁	骜	au4			
au	䃵		niau3			
au	䩌		ziau4			
au	䩍		liau3			
au	䰫		shau4			
au	巐		chau3			
au	爝		ziau4			
au	礮		pau4			
au	竈		zau4			
au	顤		yau4			
au	顥	颢	hau4			
au	驃	骠	biau4			
au	鰝		hau4			
au	鷂	鹞	yau4			
au	鷔		au4			
au	齩		yau3			
au	䉰		jau3			
au	䉰		xau4			
au	䕧		jau3			
au	䕧		xau4			
au	䕩		lau3			
au	䲃		zau3			
au	䵏		lau3			
au	獿		nau3			
au	皭		ziau4			
au	髝		lau4			
au	鰾	鳔	biau4			
au	鷕		yau3			
au	鼜		cau4			
au	䂃		ziau4			
au	攪	搅	jau3			
au	髞		sau4			
au	鱎		jau3			
au	鷣		yau4			
au	鷯	鹩	liau4			
au	㚁		qau4			
au	䥵		jau3			
au	䥵		xau3			
au	䮻		dau3			
au	灝	灏	hau4			
au	讑		yau4			
au	釂		ziau4			
au	鸄		jau4			
au	糶	粜	tiau4			
au	纛		dau4			
au	鑿	凿	cau4			
au	𠄏		diau3			
au	𠄔		xau4			
au	𠇰		nau4			
au	𠜶		nau3			
au	𠞰		ziau3			
au	𠟯		ziau3			
au	𠣫		shau4			
au	𠤏		bau3			
au	𠧙		shau4			
au	𠧙		zhau4			
au	𠧞		zhau4			
au	𠬪		biau4			
au	𠹊		cau3			
au	𠹑		yau4			
au	𠺛		dau4			
au	𠿕		qau4			
au	𡂕		lau3			
au	𡂟		bau4			
au	𡘷		tau3			
au	𡘷		tau4			
au	𡚽		hau3			
au	𡚽		hau4			
au	𡠖		hau4			
au	𡡏		shau3			
au	𡥀		bau3			
au	𡥆		hau4			
au	𡥈		jau4			
au	𡦳		xau4			
au	𡧮		yau3			
au	𡬲		dau4			
au	𢁕		diau3			
au	𢁬		zhau3			
au	𢂊		yau3			
au	𢂹		mau4			
au	𢄺		liau3			
au	𢄺		ziau3			
au	𢅉		mau4			
au	𢅎		jau3			
au	𢅎		jau4			
au	𢖔		bau4			
au	𢤁		sau4			
au	𢯴		jau3			
au	𢯾		mau4			
au	𢲵		zau4			
au	𢴶		niau3			
au	𢵿		qau4			
au	𢹎		rhau3			
au	𢹰		biau4			
au	𢻢		liau3			
au	𢼂		jau4			
au	𢽻		jau3			
au	𢾐		shau3			
au	𢿿		xau4			
au	𣓌		gau3			
au	𣔺		mau4			
au	𣕇		shau4			
au	𣜦		dau4			
au	𣝏		gau4			
au	𣟽		lau4			
au	𣠼		lau3			
au	𣤦		yau4			
au	𣩅		kau3			
au	𣱓		xau4			
au	𤁸		liau3			
au	𤃭		ziau3			
au	𤊽		liau4			
au	𤌉		chau3			
au	𤓾		dau4			
au	𤔣		bau4			
au	𤕷		diau4			
au	𤛾		rhau3			
au	𤣽		mau4			
au	𤩭		hau4			
au	𤱩		diau4			
au	𤻲		liau4			
au	𥁮		diau4			
au	𥂔		jau3			
au	𥃧		jau3			
au	𥃯		yau3			
au	𥈆		mau4			
au	𥓖		gau3			
au	𥗀		liau3			
au	𥛲		ziau4			
au	𥢑		hau4			
au	𥦒		yau4			
au	𥬇		siau4			
au	𥬯		kau3			
au	𥵦		shau3			
au	𦌒		liau4			
au	𦓴		shau3			
au	𦓴		shau4			
au	𦥨		yau3			
au	𦨖		chau4			
au	𦬔		zhau3			
au	𦭼		biau4			
au	𦯑		zau4			
au	𦯪		xau4			
au	𦳤		biau4			
au	𦳥		miau3			
au	𦹾		mau4			
au	𦺋		sau3			
au	𦽀		au3			
au	𦿃		shau3			
au	𧂈		ziau3			
au	𧇠		yau4			
au	𧇼		hau4			
au	𧋓		kau4			
au	𧎮		zau3			
au	𧘈		liau3			
au	𧘝		biau3			
au	𧛔		dau4			
au	𧜣		diau3			
au	𧞧		biau3			
au	𧡷		yau4			
au	𧢄		biau3			
au	𧢢		yau4			
au	𧣪		shau3			
au	𧬁		hau4			
au	𧭤		bau4			
au	𧳦		nau3			
au	𧳨		rhau3			
au	𧴎		biau4			
au	𨃤		kau4			
au	𨈘		shau3			
au	𨎬		jau4			
au	𨑩		diau4			
au	𨙹		shau3			
au	𨙹		ziau3			
au	𨛍		shau4			
au	𨛴		hau4			
au	𨝰		jau3			
au	𨱧		yau3			
au	𨱵		dau4			
au	𨱵		nau3			
au	𨱵		nau4			
au	𨲂		niau3			
au	𨲭		jau4			
au	𨶪		jau3			
au	𨹸		zhau4			
au	𩈎		chau3			
au	𩑤		au3			
au	𩔇		lau3			
au	𩕐		liau4			
au	𩛁		bau3			
au	𩝝		kau4			
au	𩝰		bau3			
au	𩟇		au4			
au	𩡻		yau3			
au	𩨴		yau3			
au	𩮳		biau4			
au	𩱈		chau3			
au	𩱦		chau3			
au	𩵌		siau3			
au	𩵖		siau3			
au	𩼈		au4			
au	𩿂		mau4			
au	𪁾		au3			
au	𪇰		bau4			
au	𪍑		chau3			
au	𪑊		ciau4			
au	𪖐		yau4			
