韻	字	簡化字	推導音	校正音	罕用標記	註
ui	簣	篑	gui4			
ui	繐		hui4			
ui	繐		sui4			
ui	繠		rhui3			
ui	繢	缋	hui4			
ui	臎		cui4			
ui	臎		zui3			
ui	藟		lui3			
ui	蟡		gui3			
ui	蟪		hui4			
ui	襘		kui4			
ui	贀		wui4			
ui	轊		sui4			
ui	轊		wui4			
ui	韙	韪	wui3			
ui	顝		kui3			
ui	鮾		nui3			
ui	壘	垒	lui3			
ui	㦣		wui4			
ui	㵽		lui3			
ui	䊫		cui3			
ui	䕇		hui4			
ui	䜋		hui4			
ui	䝐		wui3			
ui	䞈		gui4			
ui	䡵		sui4			
ui	䫥		kui3			
ui	䫥		wui3			
ui	旝		kui4			
ui	櫐	累	lui3			
ui	櫑		lui3			
ui	櫘		sui4			
ui	瓃		lui4			
ui	繪	绘	hui4			
ui	翽		hui4			
ui	蘂		rhui3			
ui	譈		dui4			
ui	譓		hui4			
ui	譢		sui4			
ui	豷		hui4			
ui	蹶		gui4			
ui	鏏		sui4			
ui	鐆		sui4			
ui	韡		wui3			
ui	騩		gui4			
ui	類	类	lui4			
ui	䗽		wui4			
ui	䢈		hui4			
ui	䦱		wui3			
ui	儶		hui4			
ui	礧		lui3			
ui	礧		lui4			
ui	譭	毁	hui3			
ui	鏸		hui4			
ui	鐓	镦	dui4			
ui	鐩		sui4			
ui	闠		hui4			
ui	顡		wui3			
ui	饋	馈	gui4			
ui	䆊		cui4			
ui	䜜		wui4			
ui	䯣		kui4			
ui	孈		hui4			
ui	孈		wui3			
ui	巋	岿	kui3			
ui	犩		wui4			
ui	纇		lui4			
ui	纍	累	lui4			
ui	蘬		kui3			
ui	轛		dui4			
ui	轛		zhui4			
ui	鐬		hui4			
ui	靧		hui4			
ui	鞼		gui4			
ui	韢		cui4			
ui	饖		wui4			
ui	髓		sui3			
ui	䨴		dui4			
ui	䯤		kui4			
ui	䰎		kui4			
ui	䲁		wui4			
ui	瓗		wui4			
ui	蘱		lui4			
ui	蘽		lui3			
ui	讄		lui3			
ui	轠		lui3			
ui	顪		hui4			
ui	㱻		lui4			
ui	䮹		wui4			
ui	䲊		wui3			
ui	儽		lui4			
ui	禷		lui4			
ui	讏		wui4			
ui	鑘		lui3			
ui	鬠		kui4			
ui	鱖	鳜	gui4			
ui	䵳		wui4			
ui	纗		wui4			
ui	靃		sui3			
ui	鱠		kui4			
ui	㶟		lui3			
ui	䶴		chui4			
ui	䭨		shui4			
ui	鸓		lui3			
ui	䶐		wui4			
ui	𠀐		gui4			
ui	𠊾		gui4			
ui	𠏮		dui4			
ui	𠐽		gui4			
ui	𠜾		gui4			
ui	𠧩		hui4			
ui	𠭥		sui4			
ui	𠭥		zhui4			
ui	𠷏		hui3			
ui	𠷏		wui3			
ui	𡑈		dui3			
ui	𡔇		lui4			
ui	𡢕		hui3			
ui	𡬄		gui4			
ui	𡭊		dui4			
ui	𡯵		tui4			
ui	𡻭		lui3			
ui	𡼊		lui3			
ui	𡾋		lui3			
ui	𢃒		zui4			
ui	𢄢		shui4			
ui	𢅫		sui4			
ui	𢈌		gui4			
ui	𢍚		wui4			
ui	𢓴		tui4			
ui	𢜽		gui4			
ui	𢢝		sui4			
ui	𢣘		wui4			
ui	𢯷		wui3			
ui	𢶒		kui4			
ui	𣃍		cui4			
ui	𣄲		kui3			
ui	𣔾		sui4			
ui	𣝉		dui4			
ui	𣧎		gui4			
ui	𣨙		wui4			
ui	𣨶		hui4			
ui	𣩡		sui4			
ui	𣴵		hui4			
ui	𣷾		gui3			
ui	𣿂		sui3			
ui	𣿒		cui3			
ui	𣿓		cui3			
ui	𤀷		wui4			
ui	𤂳		cui4			
ui	𤈦		hui3			
ui	𤎩		sui4			
ui	𤓫		sui4			
ui	𤜂		gui4			
ui	𤜂		wui4			
ui	𤢍		sui4			
ui	𤢹		lui3			
ui	𤭢		sui4			
ui	𤰮		gui4			
ui	𤸁		hui4			
ui	𤺉		wui3			
ui	𤼒		wui3			
ui	𤾸		wui3			
ui	𥊴		sui4			
ui	𥏙		kui4			
ui	𥓔		wui3			
ui	𥕸		sui4			
ui	𥝩		sui4			
ui	𥞃		chui4			
ui	𥢶		kui4			
ui	𥣬		lui4			
ui	𥤼		shui4			
ui	𥨒		cui4			
ui	𥱵		sui4			
ui	𥳣		zui4			
ui	𥶵		hui3			
ui	𥶽		wui4			
ui	𥼺		cui3			
ui	𥽂		kui4			
ui	𦂁		sui4			
ui	𦄑		sui4			
ui	𦆠		gui4			
ui	𦒎		hui4			
ui	𦓝		zhui3			
ui	𦝭		lui4			
ui	𦞙		dui3			
ui	𦢏		lui3			
ui	𦥻		zhui4			
ui	𦦇		zhui4			
ui	𦦣		cui4			
ui	𦩝		wui4			
ui	𦳢		wui4			
ui	𦶏		dui4			
ui	𦼯		sui4			
ui	𧎹		zui4			
ui	𧑎		cui4			
ui	𧑎		zui4			
ui	𧔥		wui4			
ui	𧕈		wui4			
ui	𧗝		gui3			
ui	𧝷		kui4			
ui	𧬨		hui4			
ui	𧲔		wui4			
ui	𧲝		wui4			
ui	𧶅		hui3			
ui	𧾣		hui4			
ui	𨅎		cui4			
ui	𨇙		gui4			
ui	𨌗		kui4			
ui	𨎥		sui4			
ui	𨓤		tui4			
ui	𨘇		hui4			
ui	𨝀		hui4			
ui	𨝀		wui3			
ui	𨮱		zhui4			
ui	𨯝		dui4			
ui	𨻾		lui3			
ui	𨾂		wui4			
ui	𨿐		cui3			
ui	𨿠		shui4			
ui	𩃾		hui3			
ui	𩊭		dui4			
ui	𩌃		gui4			
ui	𩏚		sui4			
ui	𩐌		dui4			
ui	𩔁		hui4			
ui	𩗔		nui3			
ui	𩘚		wui3			
ui	𩲄		wui4			
ui	𩹂		wui4			
ui	𪀗		gui3			
ui	𪀗		wui3			
ui	𪏤		gui4			
ui	𪓌		zui4			
ui	𪔊		sui4			
ui			kui4			
