韻	字	簡化字	推導音	校正音	罕用標記	註
an	䏃		mian2			
an	䤴		han2			
an	儖		lan2			
an	圜		yuan2			
an	圜		huan2			
an	壇	坛	tan2			
an	寰		huan2			
an	斓		lan2			
an	曇	昙	tan2			
an	橝		tan2			
an	澴		huan2			
an	澶		chan2			
an	澹		tan2			
an	濂		lian2			
an	濓		lian2			
an	燀		chan2			
an	燂		tan2			
an	燂		cian2			
an	燃		rhan2			
an	燅		sian2			
an	燔		fan2			
an	燖		sian2			
an	獫	猃	lian2			
an	璠		fan2			
an	瞞	瞒	man2			
an	禪	禅	chan2			
an	縏		pan2			
an	縣	县	xuan2			
an	縺		lian2			
an	羱		yuan2			
an	羱		wan2			
an	翰		han2			
an	翴		lian2			
an	聮		lian2			
an	膰		fan2			
an	薕		lian2			
an	薟	莶	lian2			
an	薠		fan2			
an	虤		yan2			
an	虥		chan2			
an	螈		yuan2			
an	諞	谝	pian2			
an	諯		chuan2			
an	諴		xan2			
an	諵		nan2			
an	蹁		pian2			
an	輱		xan2			
an	輲		chuan2			
an	還	还	siuan2			
an	還	还	huan2			
an	醎		xan2			
an	錟	锬	tan2			
an	錢	钱	cian2			
an	鍵	键	qan2			
an	閻	阎	yan2			
an	鞔		man2			
an	頷	颔	han2			
an	餤		tan2			
an	駢	骈	pian2			
an	魽		han2			
an	鮎		nian2			
an	黔		qan2			
an	㩜		lan2			
an	㽑		tan2			
an	䁮		cian2			
an	䊡		man2			
an	䍺		huan2			
an	䗠		siuan2			
an	䗡		yan2			
an	䗣		han2			
an	䟂		man2			
an	䨡		han2			
an	䶃		han2			
an	懢		lan2			
an	檀		tan2			
an	檈		siuan2			
an	檐		yan2			
an	毚		chan2			
an	濡		nuan2			
an	燫		lian2			
an	燷		lan2			
an	環	环	huan2			
an	癇	痫	xan2			
an	癉	瘅	tan2			
an	瞯		xan2			
an	篿		tuan2			
an	繁		fan2			
an	繁		pan2			
an	臁		lian2			
an	螹		cian2			
an	襎		fan2			
an	謜		yuan2			
an	豲		huan2			
an	轅	辕	yuan2			
an	鄽		chan2			
an	鍰	锾	huan2			
an	鍼	针	qan2			
an	闌	阑	lan2			
an	雚		huan2			
an	韓	韩	han2			
an	顄		han2			
an	黏		nian2			
an	黚		qan2			
an	黿	鼋	yuan2			
an	黿	鼋	wan2			
an	藍	蓝	lan2			
an	磻		pan2			
an	聯	联	lian2			
an	㘋		xan2			
an	㙻		chan2			
an	㝰		mian2			
an	䆂		lian2			
an	䊤		tan2			
an	䜱		man2			
an	旛	幡	fan2			
an	瀍		chan2			
an	璿	璇	siuan2			
an	繎		rhan2			
an	繎		rhuan2			
an	繙	翻	fan2			
an	繟		tan2			
an	羳		fan2			
an	藖		xan2			
an	藩		fan2			
an	藫		tan2			
an	蟠		fan2			
an	蟠		pan2			
an	蟫		tan2			
an	蟬	蝉	chan2			
an	襝	裣	lian2			
an	謾	谩	man2			
an	謾	谩	mian2			
an	蹣	蹒	man2			
an	蹣	蹒	pan2			
an	鎌	镰	lian2			
an	鎜		pan2			
an	鏈	链	lian2			
an	闐	阗	tian2			
an	顏	颜	yan2			
an	顔		yan2			
an	騝		qan2			
an	鬈		quan2			
an	鬵		cian2			
an	䆾		lan2			
an	䡲		chan2			
an	䣟		can2			
an	䫡		yan2			
an	儳		chan2			
an	嚴	严	yan2			
an	壛		yan2			
an	壜		tan2			
an	櫋		mian2			
an	櫕		cuan2			
an	櫞	橼	yuan2			
an	矊		mian2			
an	簷	檐	yan2			
an	糫		huan2			
an	蟾		chan2			
an	蠊		lian2			
an	譚	谭	tan2			
an	貚		tan2			
an	貚		tian2			
an	蹯		fan2			
an	酁		chan2			
an	鏇	镟	siuan2			
an	鏝	镘	man2			
an	鏨	錾	can2			
an	鏨	錾	chan2			
an	難	难	nan2			
an	鞶		pan2			
an	颿		fan2			
an	饅	馒	man2			
an	騚		cian2			
an	鯰	鲇	nian2			
an	襤	褴	lan2			
an	簾	帘	lian2			
an	㘓		lan2			
an	㰊		sian2			
an	㶄		yan2			
an	㺥		chan2			
an	㺦		lian2			
an	䮧		han2			
an	䰉		pan2			
an	䱲		yuan2			
an	嚵		chan2			
an	孉		quan2			
an	巉		chan2			
an	幱		lan2			
an	懸	悬	xuan2			
an	攔	拦	lan2			
an	攙	搀	chan2			
an	櫩		yan2			
an	瀾	澜	lan2			
an	瀿		fan2			
an	爓		sian2			
an	甗		yan2			
an	矏		mian2			
an	礥		xan2			
an	礬	矾	fan2			
an	籃	篮	lan2			
an	蘞	蔹	lian2			
an	蘩		fan2			
an	蘫		lan2			
an	蠙		pian2			
an	轘		huan2			
an	鐇		fan2			
an	鐔	镡	tan2			
an	顢	颟	man2			
an	騵		yuan2			
an	鬑		lian2			
an	鶢		yuan2			
an	鹹	咸	xan2			
an	麙		yan2			
an	蘭	兰	lan2			
an	㶌		lian2			
an	㿕		yan2			
an	䜙		an2			
an	䦲		yan2			
an	䪤		fan2			
an	䶲		nan2			
an	䶲		rhan2			
an	劗		cuan2			
an	斕	斓	lan2			
an	欃		chan2			
an	權	权	quan2			
an	灊		cian2			
an	纏	缠	chan2			
an	蠜		fan2			
an	酇		cuan2			
an	鐮	镰	lian2			
an	鐶	环	huan2			
an	闤		huan2			
an	鬗		man2			
an	鬘		man2			
an	鰜		xan2			
an	鰬		qan2			
an	鰱	鲢	lian2			
an	鶾		han2			
an	鷏		tian2			
an	黬		yan2			
an	齤		quan2			
an	欄	栏	lan2			
an	䕭		sian2			
an	䮳		fan2			
an	䳻		can2			
an	巑		cuan2			
an	巒	峦	luan2			
an	巖	岩	yan2			
an	躔		chan2			
an	驒		tan2			
an	鰻	鳗	man2			
an	鷒		tuan2			
an	㬮		nan2			
an	㱍		luan2			
an	攣	挛	liuan2			
an	曫		luan2			
an	欒	栾	luan2			
an	灓		luan2			
an	籣		lan2			
an	籨		lian2			
an	艬		chan2			
an	蠸		quan2			
an	驙		tan2			
an	鬟		huan2			
an	鷤		tan2			
an	鷭		fan2			
an	鷳	鹇	xan2			
an	鷴	鹇	xan2			
an	䑏		quan2			
an	䟒		quan2			
an	䰐		lan2			
an	瓛		huan2			
an	礹		yan2			
an	穳		cuan2			
an	羉		luan2			
an	蠶	蚕	can2			
an	襸		cuan2			
an	讒	谗	chan2			
an	讕	谰	lan2			
an	躝		lan2			
an	鹽	盐	yan2			
an	䕼		rhan2			
an	䠰		quan2			
an	䰓		mian2			
an	臠	脔	luan2			
an	蠻	蛮	man2			
an	鑱		chan2			
an	饞	馋	chan2			
an	䉷		yan2			
an	䪍		lan2			
an	圞		luan2			
an	灤	滦	luan2			
an	躦	躜	cuan2			
an	顴	颧	quan2			
an	鑾	銮	luan2			
an	厵		yuan2			
an	鸞	鸾	luan2			
an	𠆩		fan2			
an	𠆺		xuan2			
an	𠒢		wan2			
an	𠗴		han2			
an	𠛑		xan2			
an	𠟼		huan2			
an	𠢅		qan2			
an	𠥴		han2			
an	𡆑		yan2			
an	𡍦		huan2			
an	𡎻		chan2			
an	𡪁		an2			
an	𡰠		luan2			
an	𡽜		an2			
an	𢁮		qan2			
an	𢅮		sian2			
an	𢎘		han2			
an	𢐲		fan2			
an	𢑆		quan2			
an	𢛆		xan2			
an	𢛓		lan2			
an	𢣔		mian2			
an	𢮂		xan2			
an	𢶃		fan2			
an	𢸧		sian2			
an	𢽝		chan2			
an	𢿻		lan2			
an	𣀃		lian2			
an	𣏜		mian2			
an	𣟳		siuan2			
an	𣡞		yan2			
an	𣡠		mian2			
an	𣡶		yan2			
an	𣦻		can2			
an	𣦼		can2			
an	𣹢		han2			
an	𤅸		yan2			
an	𤍙		sian2			
an	𤎢		cian2			
an	𤓉		rhan2			
an	𤠍		pan2			
an	𤡁		man2			
an	𤡥		yan2			
an	𤡮		rhan2			
an	𤣆		chan2			
an	𤩅		siuan2			
an	𤫀		siuan2			
an	𤭙		han2			
an	𤯎		han2			
an	𤱣		nan2			
an	𤲬		rhuan2			
an	𤸷		wan2			
an	𤼙		liuan2			
an	𤼙		luan2			
an	𤼣		liuan2			
an	𥁠		quan2			
an	𥂥		can2			
an	𥆗		quan2			
an	𥈼		pan2			
an	𥊺		xan2			
an	𥌂		mian2			
an	𥌭		xuan2			
an	𥓋		yan2			
an	𥖝		lian2			
an	𥢌		fan2			
an	𥣚		cuan2			
an	𥮒		cian2			
an	𥮓		cian2			
an	𥰨		tan2			
an	𥳚		rhan2			
an	𥴤		qan2			
an	𥿋		fan2			
an	𦏊		huan2			
an	𦏖		huan2			
an	𦔔		man2			
an	𦗡		tan2			
an	𦛔		yuan2			
an	𦢨		sian2			
an	𦣴		huan2			
an	𦧴		tian2			
an	𦨲		fan2			
an	𦱁		xan2			
an	𦳇		tian2			
an	𦺦		han2			
an	𦼉		huan2			
an	𦿂		yuan2			
an	𧂗		tan2			
an	𧃙		han2			
an	𧄶		luan2			
an	𧆖		nan2			
an	𧇱		yan2			
an	𧉄		mian2			
an	𧍭		ciuan2			
an	𧍲		pian2			
an	𧐕		tuan2			
an	𧔊		chan2			
an	𧔞		yuan2			
an	𧔢		cian2			
an	𧢜		fan2			
an	𧦦		rhan2			
an	𧬌		yan2			
an	𧻚		yuan2			
an	𧼏		xan2			
an	𧽼		tan2			
an	𧾍		chan2			
an	𨂝		pan2			
an	𨅔		can2			
an	𨆌		fan2			
an	𨌈		tian2			
an	𨎷		lian2			
an	𨏩		lian2			
an	𨕐		yan2			
an	𨙅		yuan2			
an	𨛲		nian2			
an	𨜻		qan2			
an	𨝸		tan2			
an	𨟄		fan2			
an	𨬖		chan2			
an	𨷭		chan2			
an	𨷻		lan2			
an	𩁘		nan2			
an	𩁣		nan2			
an	𩄡		lian2			
an	𩅂		tuan2			
an	𩈵		lan2			
an	𩈻		can2			
an	𩎈		cuan2			
an	𩏑		han2			
an	𩓾		rhan2			
an	𩕰		mian2			
an	𩙽		huan2			
an	𩡝		tan2			
an	𩤥		xan2			
an	𩦂		xan2			
an	𩫧		yuan2			
an	𩾞		huan2			
an	𪂈		yan2			
an	𪄀		pan2			
an	𪆃		tuan2			
an	𪇖		lan2			
an	𪇠		nan2			
an	𪈮		man2			
an	𪈻		quan2			
an	𪍴		lian2			
an	𪏂		chan2			
an	𪑪		man2			
an	𪒀		pan2			
an	𪖇		fan2			
an	𪖎		chan2			
an	𪗂		chan2			
an	𪙊		yan2			
an	𪚁		lian2			
an			liuan2			
an			luan2			
an	凵		quan3			
an	厂		han3			
an	厂		han4			
an	万		wan4			
an	三		san4			
an	广		yan3			
an	丏		mian3			
an	卞		bian4			
an	厸		mian3			
an	反		fan3			
an	幻		huan4			
an	欠		qan4			
an	毌	毋	guan4			
an	片		pian4			
an	犬		quan3			
an	㔓		jan3			
an	㕣		yuan3			
an	㞋		rhuan3			
an	㢟		chan3			
an	㧄		quan3			
an	丱		guan4			
an	丼	井	tan3			
an	仠		gan3			
an	冉		rhan3			
an	半		ban4			
an	占		zhan4			
an	圢		tian3			
an	夗		yuan3			
an	屵		yan3			
an	弁		bian4			
an	旦		dan4			
an	氾	泛	fan4			
an	汅		mian3			
an	犯		fan4			
an	㐁		tan4			
an	㐁		tian4			
an	㐸		qan4			
an	㢨		han4			
an	㫃		yan3			
an	件		jan4			
an	先		sian4			
an	囝		jan3			
an	夵		yan3			
an	奻		nuan4			
an	帆		fan4			
an	延		yan4			
an	忓		han4			
an	扞	捍	han4			
an	汎	泛	fan4			
an	汕		shan3			
an	汕		shan4			
an	汗		han4			
an	汛		sian4			
an	犴		an4			
an	舛		chuan3			
an	芇		mian3			
an	芊		cian4			
an	邧		yuan3			
an	阪		ban4			
an	阪		fan3			
an	阮		yuan3			
an	㓠		dian3			
an	㚒		shan3			
an	㤆		fan4			
an	㲽		nian4			
an	䀏		xuan4			
an	伴		ban4			
an	佃		dian4			
an	但		dan4			
an	免		mian3			
an	冸		pan4			
an	判		pan4			
an	匥		bian4			
an	吮		ziuan4			
an	坂		fan3			
an	坎		kan3			
an	妠		nan4			
an	妧		wan4			
an	姂		fan4			
an	忐		tan3			
an	忨		wan4			
an	忭		bian4			
an	扮		ban4			
an	抁		yuan3			
an	抃	拚	bian4			
an	抌		tan3			
an	旰		gan4			
an	旱		han4			
an	旵		chan3			
an	杆		gan4			
an	汧		qan4			
an	汱		juan3			
an	汳		fan4			
an	汴		bian4			
an	沇		yuan3			
an	沌		zhuan4			
an	沔		mian3			
an	沜		pan4			
an	泛		fan4			
an	甸		dian4			
an	町		tian3			
an	罕		han3			
an	罕		han4			
an	肒		huan4			
an	肙		yuan4			
an	芡		jan4			
an	返		fan3			
an	釆	采	ban4			
an	串		chuan4			
an	串		guan4			
an	卵		luan3			
an	見	见	jan4			
an	見	见	xan4			
an	㚘		ban4			
an	㡺		dan4			
an	㣌		shan4			
an	㦿		qan3			
an	㪁		qan4			
an	䀐		shan4			
an	䀓		huan4			
an	丳		chan3			
an	侃		kan3			
an	侃		kan4			
an	兖		yuan3			
an	典		dian3			
an	冼		sian3			
an	券		quan4			
an	劵		quan4			
an	卷		juan3			
an	卷		juan4			
an	叀		shuan4			
an	坢		pan3			
an	坦		tan3			
an	坫		dian4			
an	奄		yan3			
an	妶		xuan4			
an	姅		ban4			
an	姅		pan4			
an	姌		rhan3			
an	姌		nian3			
an	宛		yuan3			
an	岸		an4			
an	店		dian4			
an	建		jan4			
an	忝		tian3			
an	忝		tian4			
an	抮		xan3			
an	拃		zhan3			
an	担		dan3			
an	拌		ban4			
an	拚		bian4			
an	昄		ban3			
an	昄		ban4			
an	朊		yuan3			
an	板		ban3			
an	欦		qan3			
an	欦		xan3			
an	沾		dian4			
an	泫		xuan4			
an	泮		pan4			
an	版		ban3			
an	狚	旦	dan3			
an	狚	旦	dan4			
an	玩		wan4			
an	瓪		ban3			
an	瓭		tan3			
an	疝		shan4			
an	皯		gan3			
an	盰		gan4			
an	矸		gan3			
an	矸		gan4			
an	矸		han4			
an	秆		gan3			
an	肣		han4			
an	臽		kan3			
an	臽		xan4			
an	苑		yuan3			
an	苒		rhan3			
an	苫		shan4			
an	范		fan4			
an	衦		gan3			
an	限		xan4			
an	念		nian4			
an	㢂		yan3			
an	㧦		xuan4			
an	㪵		ban4			
an	㽹		fan4			
an	䍐		han3			
an	䍐		han4			
an	䧎		xuan4			
an	俔		qan4			
an	俔		xan4			
an	俕		san4			
an	俛		mian3			
an	兗	兖	yuan3			
an	冠		guan4			
an	勉		mian3			
an	匽		yan3			
an	匽		yan4			
an	叛		ban4			
an	咺		xuan3			
an	奐	奂	huan4			
an	姭		xan4			
an	姰		xuan4			
an	姺		sian3			
an	孨		zhuan3			
an	孨		zhuan4			
an	宦		huan4			
an	帣		juan4			
an	弇		yan3			
an	弮		juan4			
an	彖		tuan4			
an	彥	彦	yan4			
an	彦		yan4			
an	怨		yuan4			
an	扁		bian3			
an	扁		bian4			
an	扂		dian4			
an	按		an4			
an	昝		zan3			
an	昪		bian4			
an	染		rhan3			
an	染		rhan4			
an	柟		rhan3			
an	柬		jan3			
an	柵	栅	shan4			
an	殄		dian4			
an	段		duan4			
an	洊		zian4			
an	洗		sian3			
an	洝		an4			
an	涎		yan4			
an	涏		dian4			
an	炫		xuan4			
an	炭		tan4			
an	牉		pan4			
an	牮		zian4			
an	狦		shan4			
an	狿		yan4			
an	玷		dian3			
an	玹		xuan4			
an	畈		fan4			
an	畋		dian4			
an	畎		juan3			
an	盻		pan4			
an	盼		pan4			
an	眄		mian3			
an	眄		mian4			
an	眅		pan3			
an	看		kan4			
an	研		yan4			
an	砭		bian4			
an	穿		chuan4			
an	窆		bian4			
an	耎		rhuan3			
an	茜		cian4			
an	荈		chuan3			
an	荌		an4			
an	荐		zian4			
an	莚		yan4			
an	衍		yan3			
an	衍		yan4			
an	衎		kan3			
an	衎		kan4			
an	衴		tan3			
an	迿		xuan4			
an	陝	陕	shan3			
an	院		yuan4			
an	面		mian4			
an	便		bian4			
an	咽		yan4			
an	㛍		xan3			
an	㛑		can4			
an	㝃		mian3			
an	㝃		wan3			
an	㧲		san3			
an	㪇		sian4			
an	㭠		sian3			
an	㺹		bian4			
an	䀀		fan4			
an	䀡		chan4			
an	䀡		dian4			
an	䏒		pian4			
an	䏙		tan3			
an	䒞		dan3			
an	䴮		shan4			
an	俴		zian3			
an	俴		ziuan4			
an	俺		yan4			
an	倇		yuan3			
an	倌		guan4			
an	倓		dan4			
an	倝		gan4			
an	倦		juan4			
an	倩		cian4			
an	健		jan4			
an	兼		jan4			
an	剗		chan3			
an	剡		shan4			
an	剡		yan3			
an	哯		xan4			
an	唁		yan4			
an	唅		han4			
an	垷		jan3			
an	垷		xan4			
an	垸		huan4			
an	垾		han4			
an	埍		juan3			
an	埍		xuan4			
an	娨		xan4			
an	娩		fan4			
an	娩		mian3			
an	娩		wan3			
an	娩		wan4			
an	宴		yan3			
an	宴		yan4			
an	展		zhan3			
an	峴	岘	xan4			
an	悍		han4			
an	扇		shan4			
an	挸		jan3			
an	挽		wan3			
an	捍		han4			
an	捍		xan4			
an	晏		an4			
an	晏		yan4			
an	栝		tian3			
an	栫		zian4			
an	案		an4			
an	桊		juan4			
an	毨		sian3			
an	浛		han4			
an	浣		huan4			
an	浨		lan3			
an	浰		lian4			
an	涀		qan4			
an	涀		xan4			
an	涊		nian3			
an	烜		xuan3			
an	狷		juan4			
an	畔		ban4			
an	疸		dan3			
an	疸		dan4			
an	痁		dian4			
an	盌		wan3			
an	眩		xuan4			
an	眫		pan4			
an	祘		suan4			
an	站		zhan4			
an	笇		suan4			
an	粄		ban3			
an	紞		dan3			
an	耽		tan3			
an	脅	胁	xan4			
an	舨		ban3			
an	莞		guan4			
an	莞		huan4			
an	莟		han4			
an	莧	苋	xan4			
an	蚕		tian3			
an	袒		dan4			
an	袒		zhan4			
an	袨		xuan4			
an	覎		yan4			
an	訕	讪	shan4			
an	豻		an4			
an	豻		han4			
an	軐		sian4			
an	軓		fan4			
an	這	这	yan4			
an	閃	闪	shan3			
an	閃	闪	shan4			
an	陷		xan4			
an	隽		ziuan4			
an	㛧		man3			
an	㛪		yan4			
an	㞄		an3			
an	㟛		zan4			
an	㟞		shan4			
an	㣤		ziuan4			
an	㤾		san4			
an	㤿		yan4			
an	㥏		tian3			
an	㪋		han4			
an	㫱		nan3			
an	㳬		siuan4			
an	㹽		chan3			
an	䄼		tian3			
an	䅁		an4			
an	䇞		gan3			
an	䉽		ban3			
an	䋎		zhan4			
an	䍄		dian3			
an	䎃		rhan3			
an	䒦		fan4			
an	䒪		bian4			
an	䖤		yuan3			
an	䡊		fan3			
an	䧘		zhuan4			
an	偃		yan3			
an	偄		nuan4			
an	偄		rhuan3			
an	偏		pian4			
an	偐		yan4			
an	偘		kan4			
an	偡		zhan4			
an	偭		mian3			
an	偭		mian4			
an	冕		mian3			
an	剪		zian3			
an	剬		zhuan3			
an	勔		mian3			
an	勘		kan4			
an	匾		bian3			
an	唵		an3			
an	唸	念	dian4			
an	啖		dan4			
an	啗	啖	dan4			
an	圈		juan4			
an	埝		dian4			
an	埢		juan3			
an	埯		an3			
an	埯		yan3			
an	埳		kan3			
an	埿		ban4			
an	婉		yuan3			
an	婠		guan4			
an	婰		dian3			
an	寁		zan3			
an	帴		san4			
an	帴		zian3			
an	患		huan4			
an	悺		guan4			
an	悿		tian3			
an	惂		kan3			
an	惋		wan4			
an	惔		dan4			
an	惗		sian4			
an	惦		dian4			
an	捥		wan4			
an	捲	卷	juan3			
an	捲	卷	juan4			
an	掞		shan4			
an	探		tan4			
an	掩		yan3			
an	揵		jan3			
an	敢		gan3			
an	斬	斩	zhan3			
an	断		duan4			
an	旋		siuan4			
an	晚		wan3			
an	晛		nian4			
an	晛		xan4			
an	晥		huan4			
an	曼		wan4			
an	梘		jan4			
an	梡		huan4			
an	梡		kuan3			
an	梵		fan4			
an	欵		kuan3			
an	涫		guan4			
an	涮		shuan4			
an	涵		han4			
an	淀		dian4			
an	淃		juan4			
an	淊		han4			
an	淊		yan3			
an	淊		yan4			
an	淟		tian3			
an	淡		dan4			
an	淡		yan3			
an	淦		gan4			
an	淰		nian3			
an	淹		yan4			
an	淺	浅	cian3			
an	湕		jan3			
an	湴		ban4			
an	焊		han3			
an	牽	牵	qan4			
an	現	现	xan4			
an	琀		han4			
an	琄		xuan4			
an	瓹		juan4			
an	產	产	shan3			
an	産		shan3			
an	眴		xuan4			
an	眷		juan4			
an	眼		yan3			
an	硍		xan4			
an	硟		chan4			
an	笪		dan3			
an	笪		dan4			
an	笲		fan4			
an	笲		bian4			
an	笴		gan3			
an	笵		fan4			
an	紺	绀	gan4			
an	紾		zhan3			
an	絃	弦	xuan4			
an	絆	绊	ban4			
an	脕		wan3			
an	脕		wan4			
an	脘		guan3			
an	脟		liuan3			
an	脥		qan3			
an	菀		yuan3			
an	菌		juan4			
an	菡		han4			
an	菣		qan4			
an	菤		juan3			
an	菼		tan3			
an	萏		dan4			
an	萒		juan4			
an	萒		yuan3			
an	蛋		dan4			
an	衒	炫	xuan4			
an	袸		zian4			
an	豜		yan4			
an	貦		wan4			
an	販	贩	fan4			
an	貫	贯	guan4			
an	貶	贬	bian3			
an	赧		nan3			
an	趼		jan3			
an	趼		yan4			
an	軟	软	rhuan3			
an	逭		huan4			
an	郾		yan3			
an	郾		yan4			
an	鄄		juan4			
an	酓		yan3			
an	酓		yan4			
an	釤	钐	shan4			
an	釧	钏	chuan4			
an	釩	钒	fan3			
an	釬	钎	han4			
an	閈		han4			
an	隌		an3			
an	參	参	can4			
an	㛶		tan4			
an	㠭		zhan3			
an	㢾		juan4			
an	㭺		yan3			
an	㮇		tian4			
an	㷄		guan4			
an	㹂		qan3			
an	㹂		xan4			
an	㼭		dian4			
an	㼱		rhuan3			
an	䖭		juan4			
an	䛄		yuan3			
an	䛄		yuan4			
an	䝮		xuan4			
an	䭴		xuan4			
an	傆		yuan4			
an	傔		qan4			
an	傘	伞	san3			
an	傝		tan4			
an	僆		lian3			
an	僆		lian4			
an	善		shan4			
an	喊		han3			
an	喊		xan3			
an	喊		xan4			
an	喘		chuan3			
an	喚	唤	huan4			
an	喛		huan4			
an	喭		an4			
an	喭		yan4			
an	單	单	shan4			
an	堜		lian4			
an	堟		zhuan4			
an	堰		yan3			
an	堰		yan4			
an	堿	碱	jan3			
an	奠		dian4			
an	媊		zian3			
an	媕		yan3			
an	媛		yuan4			
an	孱		shan4			
an	寋		jan4			
an	嵁		an3			
an	嵁		shan4			
an	嵃		yan3			
an	嵈		huan4			
an	嵌		zan4			
an	徧		bian4			
an	悹		guan3			
an	悹		guan4			
an	惌		yuan3			
an	惼		bian3			
an	愃		xuan3			
an	愐		mian3			
an	愞		nuan4			
an	愞		rhuan3			
an	扊		yan3			
an	掾		yuan4			
an	揀	拣	jan3			
an	揀	拣	lian4			
an	揃		zian3			
an	揇		nan3			
an	換	换	huan4			
an	揜		an3			
an	揜		yan3			
an	揞		an3			
an	揞		yan4			
an	援		yuan4			
an	敟		dian3			
an	散		san3			
an	散		san4			
an	旔		jan4			
an	晪		tian3			
an	晵		qan4			
an	晻	暗	an3			
an	晻	暗	yan3			
an	晼		yuan3			
an	朁		can3			
an	棈		cian4			
an	棧	栈	shan4			
an	棧	栈	zhan4			
an	棪		yan3			
an	棵		huan4			
an	棵		kuan3			
an	棺		guan4			
an	椀		wan3			
an	楗		jan4			
an	款		kuan3			
an	欿		han4			
an	毯		tan3			
an	毽		jan4			
an	渙	涣	huan4			
an	減	减	jan3			
an	減	减	xan4			
an	渜		nuan3			
an	渜		nuan4			
an	渰		yan3			
an	渲		siuan4			
an	渷		yuan3			
an	湅		lian4			
an	湎		mian3			
an	湔		zian4			
an	湛		zhan4			
an	湠		tan4			
an	湪		tuan4			
an	湳		nan3			
an	焰		yan4			
an	焱		yan4			
an	犈		juan4			
an	猒		yan4			
an	猭		chuan4			
an	琖		zhan3			
an	琠		dian3			
an	琠		tian3			
an	琬		yuan3			
an	琬		wan4			
an	琯		guan3			
an	琰		yan3			
an	皔		han4			
an	皖		huan4			
an	睅		huan4			
an	睆		huan4			
an	睊		juan4			
an	睍		xan4			
an	短		duan3			
an	硯	砚	yan4			
an	祼	裸	guan4			
an	稈	秆	gan3			
an	筅		sian3			
an	絢	绚	xuan4			
an	絭		juan4			
an	絭		quan4			
an	罥		juan3			
an	罥		juan4			
an	羡		sian4			
an	羡		yan4			
an	腅		dan4			
an	腆		tian3			
an	腕		wan4			
an	腱		jan4			
an	臶		zian4			
an	萬	万	wan4			
an	萰		lian4			
an	萳		nan3			
an	萹		bian3			
an	葥		zian4			
an	蜑		dan4			
an	蜒		dian4			
an	覘	觇	chan4			
an	觛		dan3			
an	觛		dan4			
an	詀		zhan4			
an	詃		juan3			
an	趁		nian3			
an	跈		dian4			
an	跈		nian3			
an	軬		fan4			
an	遃		yan3			
an	遍		bian4			
an	鈑	钣	ban3			
an	閐		san4			
an	間	间	jan4			
an	隒		yan3			
an	雁		yan4			
an	雋	隽	ziuan4			
an	靬		kan4			
an	頇	顸	an4			
an	飰		fan4			
an	骭		gan4			
an	骭		xan4			
an	㜊		zhan3			
an	㨠		mian3			
an	㪜		chuan3			
an	㪝		lian4			
an	㬄		chan4			
an	㬉		nuan3			
an	㬊		huan4			
an	㮕		rhuan3			
an	㰽		yan4			
an	㲢		bian4			
an	㴐		mian4			
an	㺌		xan4			
an	䁂		xan4			
an	䅚		quan3			
an	䈀		san4			
an	䊉		san3			
an	䏷		han4			
an	䓍		han4			
an	䖔		han4			
an	䖔		kan3			
an	䡓		juan4			
an	䢿		an4			
an	䣸		rhan3			
an	䦔		tan3			
an	䪴		tan3			
an	䬳		ban3			
an	亶		dan3			
an	傪		can3			
an	傳	传	zhuan4			
an	傿		yan4			
an	僋		lan4			
an	僋		tan4			
an	剸		zhuan3			
an	剸		zhuan4			
an	嗛		qan3			
an	塡		dian4			
an	填		dian4			
an	尟		sian3			
an	尠		sian3			
an	嵰		qan3			
an	幹	干	gan4			
an	感		gan3			
an	慊		qan3			
an	搌		chan3			
an	搌		zhan3			
an	搛		jan4			
an	摙		lian3			
an	暅		xuan3			
an	暕		jan3			
an	暖		nuan3			
an	暗		an4			
an	椴		duan4			
an	椻		yan4			
an	楝		lian4			
an	楥		xuan4			
an	楦		xuan4			
an	楩		bian4			
an	歀		kuan3			
an	歁		kan3			
an	歂		shuan4			
an	殿		dian4			
an	溎		yan4			
an	溓		lian3			
an	滇		tian4			
an	煎		zian4			
an	煔		shan4			
an	煔		tian4			
an	煖	暖	nuan3			
an	煗		nuan3			
an	煥	焕	huan4			
an	瑌		rhuan3			
an	瑑		zhuan4			
an	瑖		duan4			
an	瑗		yuan4			
an	畹		yuan3			
an	痯		guan3			
an	痯		guan4			
an	痶		tian3			
an	盞	盏	zhan3			
an	睒		shan3			
an	睒		tan4			
an	睕		yuan3			
an	睕		wan4			
an	睠		juan4			
an	碗		wan3			
an	碘		dian3			
an	窞		dan4			
an	筦		guan3			
an	筧	笕	jan3			
an	筭		suan4			
an	粯		xan4			
an	粲		can4			
an	絸		jan3			
an	絹	绢	juan4			
an	絻		mian3			
an	綄		huan4			
an	罨		yan3			
an	腝		rhuan3			
an	腨		shuan4			
an	腩		nan3			
an	腶		duan4			
an	腺		sian4			
an	蒜		suan4			
an	蒨		cian4			
an	蜆	蚬	qan4			
an	蜆	蚬	xan3			
an	蜆	蚬	xan4			
an	蜎		juan4			
an	裧		chan4			
an	裧		tan3			
an	裷		quan3			
an	裺		yan3			
an	裺		yan4			
an	觠		juan4			
an	詪		xan4			
an	誕	诞	dan4			
an	豢		huan4			
an	豤		qan3			
an	跣		sian3			
an	遠	远	yuan3			
an	遠	远	yuan4			
an	遣		qan3			
an	遣		qan4			
an	鄟		shuan4			
an	鄢		yan3			
an	鄢		yan4			
